Longitude,Latitude,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes,Online delivery
77.1074751,28.6212976,450,No,No,No,1,2.9,Average,16,0
77.0971697,28.6350345,450,No,Yes,No,1,2.5,Average,9,1
77.0998371,28.635251,300,No,No,No,1,3.6,Good,33,0
77.0994344,28.6344684,200,No,Yes,No,1,3.5,Good,14,1
77.097993,28.6315308,300,No,No,No,1,3.7,Good,89,0
77.0970504,28.6351651,200,No,No,No,1,3.6,Good,75,0
77.0977144,28.6314535,300,No,Yes,No,1,3.7,Good,29,1
77.101117,28.625289,500,No,Yes,No,2,2.2,Poor,19,1
77.1014229,28.6255344,1200,No,No,No,3,4.2,Very Good,621,0
77.2349022,28.6498101,400,No,No,No,1,3.1,Average,7,0
77.2339142,28.6472969,200,No,No,No,1,3.4,Average,12,0
77.2335637,28.6487528,350,No,No,No,1,3.0,Average,6,0
77.2349022,28.6497205,100,No,No,No,1,3.1,Average,5,0
77.2334814,28.649456,500,No,No,No,2,3.4,Average,40,0
77.2339276,28.6497621,200,No,No,No,1,3.2,Average,13,0
77.2350818,28.6470498,150,No,No,No,1,3.0,Average,5,0
77.2348573,28.6498506,300,No,No,No,1,3.0,Average,5,0
77.2327023,28.6496214,600,No,No,No,2,3.8,Good,1585,0
77.2335385,28.6486247,400,No,No,No,1,3.9,Good,635,0
77.2350818,28.6470498,200,No,No,No,1,3.5,Good,12,0
77.2336085,28.6489324,300,No,No,No,1,3.6,Good,22,0
77.2334979,28.649672,100,No,No,No,1,3.8,Good,75,0
77.2328365,28.6491652,700,No,No,No,2,3.8,Good,40,0
77.2337024,28.6492691,100,No,No,No,1,4.2,Very Good,69,0
77.234498,28.6467702,200,No,No,No,1,4.0,Very Good,115,0
77.23363,28.6493933,800,No,No,No,2,4.0,Very Good,4689,0
77.2348509,28.649739,200,No,No,No,1,4.3,Very Good,76,0
77.0781883,28.6178488,500,No,Yes,No,2,3.3,Average,86,1
77.081247,28.6308738,650,No,Yes,No,2,3.3,Average,74,1
77.076075,28.624851,600,No,Yes,No,2,3.4,Average,49,1
77.09158983,28.61913158,800,No,Yes,No,2,3.2,Average,84,1
77.0919751,28.6270907,450,No,No,No,1,3.4,Average,50,0
77.08765,28.6217683,600,No,No,No,2,2.7,Average,91,0
77.101121,28.625011,700,Yes,Yes,No,2,3.3,Average,23,1
77.0903177,28.6298073,700,No,No,No,2,3.4,Average,88,0
77.0895476,28.6156773,400,No,Yes,No,1,3.0,Average,70,1
77.0821521,28.6237445,400,No,Yes,No,1,3.2,Average,96,1
77.0870265,28.6330204,600,No,No,No,2,2.5,Average,85,0
77.09035702,28.61683827,700,No,Yes,No,2,3.4,Average,60,1
77.090369,28.6168861,600,No,Yes,No,2,2.7,Average,82,1
77.0820473,28.6300262,1000,Yes,Yes,No,3,2.6,Average,105,1
77.0944197,28.6158468,600,No,Yes,No,2,2.5,Average,162,1
77.0966703,28.6311148,350,No,No,No,1,3.2,Average,62,0
77.0888248,28.6180223,450,No,No,No,1,3.4,Average,66,0
77.0859354,28.6219218,700,No,No,No,2,2.5,Average,46,0
77.0884552,28.6216295,700,No,Yes,No,2,3.4,Average,198,1
77.0844615,28.6219496,500,No,Yes,No,2,3.1,Average,69,1
77.0935847,28.6343713,500,No,Yes,No,2,3.4,Average,52,1
77.0883654,28.6215998,600,No,Yes,No,2,3.0,Average,182,1
77.0910311,28.6284185,1400,Yes,Yes,No,3,3.3,Average,85,1
77.0887484,28.6202711,800,No,Yes,Yes,2,3.4,Average,102,1
77.0960937,28.6361792,400,No,Yes,No,1,3.4,Average,69,1
77.0910906,28.6298512,450,No,Yes,No,1,2.7,Average,37,1
77.0900756,28.6122787,800,No,Yes,Yes,2,4.5,Excellent,50,1
77.0816045,28.6295635,600,No,No,No,2,3.5,Good,40,0
77.091394,28.6291122,1250,No,Yes,No,3,3.8,Good,128,1
77.0820832,28.6296625,350,No,Yes,No,1,3.8,Good,212,1
77.0901845,28.6180324,300,No,No,No,1,3.6,Good,164,0
77.0871273,28.6331568,400,No,Yes,No,1,3.6,Good,70,1
77.0910903,28.6285431,700,No,Yes,No,2,3.5,Good,74,1
77.0887384,28.6180887,400,No,Yes,No,1,3.5,Good,33,1
77.0871808,28.6335873,400,No,No,No,1,3.6,Good,116,0
77.0817882,28.6209459,500,No,Yes,No,2,3.5,Good,62,1
77.0819207,28.6299374,500,No,Yes,No,2,3.6,Good,179,1
77.0941454,28.6157655,700,No,Yes,No,2,3.6,Good,56,1
77.0846413,28.6218773,600,No,Yes,No,2,3.5,Good,131,1
77.091738,28.6191652,300,No,Yes,No,1,3.6,Good,155,1
77.0801897,28.620389,1300,Yes,Yes,No,3,3.5,Good,100,1
77.0936598,28.6341679,400,No,Yes,No,1,3.7,Good,32,1
77.0905124,28.6330626,500,No,Yes,No,2,3.5,Good,87,1
77.0884763,28.6217284,450,Yes,Yes,No,1,3.7,Good,61,1
77.0917978,28.6278364,250,No,No,No,1,1.9,Poor,66,0
77.090872,28.622406,700,No,Yes,No,2,4.3,Very Good,22,1
77.2450727,28.5830716,150,No,No,No,1,2.8,Average,15,0
77.2459911,28.5835117,300,No,Yes,No,1,2.8,Average,30,1
77.2415481,28.5799189,400,No,No,No,1,3.1,Average,7,0
77.2467751,28.5826876,250,No,No,No,1,2.9,Average,4,0
77.2475434,28.5795335,400,No,Yes,No,1,3.2,Average,45,1
77.2472956,28.5817203,400,No,Yes,No,1,3.0,Average,16,1
77.247116,28.5816136,450,No,Yes,No,1,2.8,Average,5,1
77.2583408,28.5791847,500,No,Yes,No,2,2.7,Average,7,1
77.2412786,28.5793555,400,No,No,No,1,3.1,Average,9,0
77.2479691,28.584787,350,No,No,No,1,3.1,Average,15,0
77.2464868,28.5813084,450,No,No,No,1,2.8,Average,25,0
77.2481871,28.5825578,200,No,No,No,1,3.2,Average,10,0
77.24752,28.5819657,200,No,No,No,1,3.1,Average,42,0
77.2419073,28.5812079,500,No,Yes,No,2,3.4,Average,62,1
77.2467562,28.5813908,100,No,No,No,1,2.6,Average,17,0
77.2476766,28.5844282,450,No,No,No,1,2.9,Average,7,0
77.2515162,28.5823905,500,No,Yes,No,2,2.6,Average,9,1
77.2417277,28.5805634,600,No,No,No,2,3.3,Average,140,0
77.246482,28.5813093,600,No,No,No,2,2.6,Average,15,0
77.2450505,28.5828513,200,No,No,No,1,3.1,Average,16,0
77.2416379,28.5798378,500,No,Yes,No,2,3.1,Average,21,1
77.2450954,28.5829004,400,No,No,No,1,2.8,Average,5,0
77.2487324,28.5853525,500,No,Yes,No,2,3.2,Average,24,1
77.2439728,28.5837347,500,No,No,No,2,3.0,Average,15,0
77.2450505,28.5828513,500,No,Yes,No,2,3.3,Average,78,1
77.2451403,28.5824117,650,No,Yes,No,2,3.3,Average,29,1
77.2473854,28.5818185,400,No,No,No,1,2.9,Average,5,0
77.2450505,28.5828513,900,No,Yes,No,2,3.5,Good,107,1
77.2488222,28.5853611,900,No,Yes,No,2,3.9,Good,55,1
77.2482385,28.5823926,150,No,No,No,1,3.6,Good,32,0
77.2417277,28.580653,500,No,Yes,No,2,3.5,Good,32,1
77.2415673,28.5807469,400,No,No,No,1,3.5,Good,19,0
77.2417277,28.5802945,800,Yes,Yes,No,2,2.3,Poor,126,1
77.2413236,28.580749,1600,No,No,No,3,4.0,Very Good,744,0
77.2439279,28.5837753,200,No,No,No,1,4.1,Very Good,352,0
77.2225973,28.6274922,600,No,No,No,2,3.3,Average,59,0
77.22028926,28.62642941,750,No,No,No,2,3.3,Average,81,0
77.2198128,28.6290186,450,No,No,No,1,3.1,Average,34,0
77.21958833,28.629035,600,No,No,No,2,3.4,Average,31,0
77.21879444,28.62175556,2000,Yes,No,No,4,3.2,Average,40,0
77.220734,28.6285904,500,No,Yes,No,2,3.2,Average,40,1
77.2165193,28.6219039,550,No,No,No,2,2.9,Average,7,0
77.2195131,28.62751063,1000,No,Yes,No,3,3.4,Average,116,1
77.2185552,28.628809,150,No,No,No,1,3.2,Average,12,0
77.2166027,28.621945,200,No,No,No,1,3.0,Average,5,0
77.2170731,28.6212756,3000,No,No,No,4,2.7,Average,16,0
77.2167587,28.623172,350,No,No,No,1,3.2,Average,85,0
77.2209805,28.62913,400,No,No,No,1,3.0,Average,7,0
0.0,0.0,800,Yes,No,No,2,3.1,Average,6,0
77.21957177,28.62727844,1100,Yes,No,No,3,3.2,Average,11,0
77.2186451,28.6182446,5000,No,No,No,4,4.9,Excellent,408,0
77.22037341,28.62921603,150,No,No,No,1,3.8,Good,47,0
77.2198128,28.6283018,1200,Yes,No,No,3,3.9,Good,450,0
77.2194865,28.626685,700,No,No,No,2,3.7,Good,49,0
77.21970689,28.62590527,650,No,Yes,No,2,3.7,Good,223,1
77.2186451,28.6289072,200,No,No,No,1,3.7,Good,475,0
77.2197229,28.6282932,1900,Yes,Yes,No,3,3.8,Good,1347,1
77.220458,28.627044,1200,Yes,No,No,3,3.9,Good,555,0
77.2194535,28.6183217,2100,Yes,No,No,4,3.9,Good,299,0
77.21920632,28.62662923,500,No,Yes,No,2,3.8,Good,158,1
77.2196331,28.6269407,1200,No,No,No,3,3.9,Good,291,0
77.2225973,28.6276714,150,No,No,No,1,3.5,Good,19,0
77.21962843,28.62913863,1250,Yes,No,No,3,3.6,Good,1058,0
77.219697,28.62711,800,Yes,Yes,No,2,3.9,Good,303,1
77.2196331,28.6271199,1550,Yes,No,No,3,4.2,Very Good,361,0
77.2205314,28.6272055,1350,Yes,No,No,3,4.2,Very Good,162,0
77.2195882,28.6270708,500,No,Yes,No,2,4.2,Very Good,1869,1
77.2196051,28.6291434,2000,Yes,No,No,4,4.1,Very Good,501,0
77.2865357,28.5377179,450,No,No,No,1,3.1,Average,23,0
77.2872342,28.5373236,300,No,No,No,1,3.3,Average,33,0
77.2866593,28.5377077,300,No,No,No,1,2.9,Average,6,0
77.2862858,28.5398301,200,No,No,No,1,3.0,Average,15,0
77.2877168,28.53938,400,No,No,No,1,3.1,Average,4,0
77.2884959,28.5398033,1000,Yes,No,No,3,2.6,Average,49,0
77.2865123,28.5391313,800,Yes,No,No,2,3.3,Average,14,0
77.2970413,28.5413666,500,No,No,No,2,2.8,Average,22,0
77.2875272,28.5372187,150,No,No,No,1,3.3,Average,15,0
77.2875567,28.5373632,950,Yes,Yes,No,2,2.8,Average,26,1
77.2866858,28.5377272,800,No,Yes,No,2,2.5,Average,47,1
77.2935319,28.5404503,1000,Yes,No,No,3,3.2,Average,8,0
77.2866755,28.5376733,500,No,Yes,No,2,2.8,Average,67,1
77.2874628,28.5374717,1500,Yes,No,No,3,3.3,Average,19,0
77.2894195,28.5386022,450,No,No,No,1,3.5,Good,49,0
77.294558,28.5398007,1000,Yes,No,No,3,3.8,Good,92,0
77.2895211,28.5382002,500,No,Yes,No,2,3.7,Good,78,1
77.2978344,28.5436226,600,No,Yes,No,2,3.8,Good,170,1
77.2900843,28.5398573,550,No,Yes,No,2,3.8,Good,80,1
77.2882379,28.5398069,600,No,Yes,No,2,2.4,Poor,76,1
77.1758533,28.6427453,3500,Yes,No,No,4,3.4,Average,120,0
77.1758886,28.642764,3000,Yes,No,No,4,3.5,Good,202,0
77.16443762,28.55650347,2500,Yes,No,No,4,3.4,Average,64,0
77.16443762,28.55650347,3000,Yes,No,No,4,3.2,Average,24,0
77.16443762,28.55650347,500,No,No,No,2,3.3,Average,17,0
77.16443762,28.55650347,3000,Yes,No,No,4,3.6,Good,162,0
77.16443762,28.55650347,2500,Yes,No,No,4,3.5,Good,79,0
77.2383021,28.5364178,400,No,Yes,No,1,3.1,Average,43,1
77.2385844,28.5366985,1250,Yes,Yes,No,3,2.8,Average,142,1
77.2385653,28.5364802,400,No,No,No,1,3.3,Average,10,0
77.2386159,28.5367169,900,Yes,Yes,No,2,3.2,Average,23,1
77.2386106,28.5367441,150,No,Yes,No,1,4.5,Excellent,665,1
77.1810079,28.5490023,300,No,No,No,1,3.2,Average,15,0
77.16718253,28.54865293,350,No,No,No,1,3.0,Average,27,0
77.1807722,28.5494286,150,No,No,No,1,2.7,Average,13,0
77.1656368,28.5474027,300,No,No,No,1,3.4,Average,53,0
77.1811526,28.5490027,500,No,No,No,2,3.2,Average,29,0
77.1811374,28.5495565,300,No,No,No,1,3.5,Good,14,0
77.1783133,28.5441245,600,No,Yes,No,2,3.8,Good,414,1
77.18089364,28.54979385,150,No,No,No,1,2.3,Poor,44,0
77.21763119,28.58429443,450,No,No,No,1,3.1,Average,35,0
77.121445,28.552895,4500,Yes,No,No,4,3.3,Average,15,0
77.2398107,28.5531043,300,No,No,No,1,3.0,Average,6,0
77.2416379,28.5526774,150,No,No,No,1,3.1,Average,9,0
77.2412786,28.5525536,150,No,No,No,1,3.3,Average,21,0
77.2409194,28.5536849,200,No,No,No,1,3.1,Average,9,0
0.0,0.0,500,No,Yes,No,2,3.0,Average,4,1
77.2411888,28.5538898,700,No,No,No,2,3.1,Average,13,0
77.2402459,28.5571618,600,No,No,No,2,3.1,Average,21,0
77.2408296,28.5536763,1550,Yes,No,No,3,3.6,Good,455,0
77.2402908,28.556673,700,No,Yes,No,2,3.5,Good,367,1
77.236741,28.557442,600,No,Yes,No,2,3.8,Good,540,1
77.2421318,28.5527692,1500,No,No,No,3,4.4,Very Good,1521,0
77.2421767,28.5527286,300,No,No,No,1,4.2,Very Good,729,0
77.2412786,28.5526433,1500,Yes,No,No,3,4.3,Very Good,90,0
77.25765813,28.53853483,1750,No,No,No,3,3.2,Average,17,0
77.251157,28.5441688,250,No,No,No,1,2.9,Average,11,0
77.25511976,28.54153378,300,No,No,No,1,2.6,Average,38,0
77.26001167,28.53451667,100,No,No,No,1,2.8,Average,9,0
77.26306513,28.52530273,300,No,No,No,1,2.7,Average,16,0
77.263331,28.52576,150,No,No,No,1,2.9,Average,7,0
77.25950785,28.53920667,200,No,Yes,No,1,3.4,Average,41,1
77.26394121,28.53706949,550,No,Yes,No,2,2.6,Average,58,1
77.25476302,28.52562912,200,No,No,No,1,2.9,Average,4,0
77.2563653,28.5409875,450,No,Yes,No,1,2.9,Average,33,1
77.25926813,28.53930504,200,No,Yes,No,1,3.1,Average,28,1
77.25810573,28.54024549,200,No,No,No,1,3.1,Average,100,0
77.25107197,28.54423341,550,No,No,No,2,3.2,Average,22,0
77.257337,28.537027,600,No,Yes,No,2,3.0,Average,4,1
77.25989409,28.53320649,400,No,No,No,1,2.9,Average,14,0
77.251193,28.54442544,250,No,Yes,No,1,2.5,Average,13,1
77.260126,28.537134,600,No,No,No,2,2.8,Average,8,0
77.258148,28.54013,400,No,Yes,No,1,3.2,Average,17,1
77.25543889,28.54143056,200,No,No,No,1,3.2,Average,8,0
77.2537612,28.5421747,350,No,No,No,1,3.2,Average,26,0
77.2569098,28.53072249,500,No,Yes,No,2,3.3,Average,85,1
77.25698889,28.53074722,500,No,No,No,2,2.8,Average,14,0
77.25312778,28.53283056,250,No,No,No,1,3.4,Average,25,0
77.2534918,28.5423284,400,No,No,No,1,3.2,Average,10,0
77.25608056,28.52827222,250,No,No,No,1,2.8,Average,7,0
77.25624796,28.52800925,250,No,No,No,1,2.9,Average,10,0
77.25087617,28.54369031,350,No,No,No,1,3.2,Average,87,0
77.25705095,28.54072765,400,No,Yes,No,1,3.2,Average,57,1
77.25120507,28.5442178,450,No,Yes,No,1,2.6,Average,24,1
77.25578628,28.52833711,400,No,No,No,1,3.0,Average,5,0
77.24575,28.53103056,150,No,No,No,1,3.1,Average,9,0
77.25391286,28.5419405,250,No,No,No,1,3.2,Average,14,0
77.2553326,28.5415619,550,No,Yes,No,2,3.4,Average,20,1
77.2583896,28.5302637,500,No,No,No,2,3.1,Average,11,0
77.2568858,28.5309441,350,No,No,No,1,3.2,Average,12,0
77.25677937,28.54172876,800,No,Yes,No,2,3.1,Average,70,1
77.25065958,28.5437554,250,No,Yes,No,1,3.3,Average,55,1
77.25814529,28.53519117,200,No,No,No,1,2.9,Average,4,0
77.2634745,28.52588599,450,No,No,No,1,3.0,Average,10,0
77.2594998,28.53815752,150,No,No,No,1,2.8,Average,10,0
77.25519444,28.54165,250,No,No,No,1,3.0,Average,8,0
77.2520322,28.54306356,250,No,No,No,1,3.3,Average,91,0
77.25657452,28.54185423,700,No,No,No,2,3.3,Average,67,0
77.2519915,28.5429843,550,No,No,No,2,3.1,Average,92,0
77.25765,28.535954,350,No,Yes,No,1,2.7,Average,6,1
77.26170357,28.53804707,450,No,Yes,No,1,2.6,Average,24,1
77.260126,28.537134,650,No,No,No,2,3.2,Average,26,0
77.25889722,28.53269444,700,No,No,No,2,3.3,Average,17,0
77.25539435,28.54166043,400,No,Yes,No,1,3.4,Average,80,1
77.2554673,28.5417988,350,No,Yes,No,1,2.6,Average,23,1
77.24925745,28.54313277,550,No,Yes,No,2,2.7,Average,52,1
77.2552998,28.52858425,300,No,No,No,1,3.1,Average,11,0
77.25938,28.537766,600,No,Yes,No,2,3.6,Good,30,1
77.25188736,28.54319403,800,Yes,No,No,2,3.6,Good,108,0
77.25268575,28.54270391,600,No,Yes,No,2,3.6,Good,22,1
77.24800486,28.54287123,750,No,Yes,No,2,3.7,Good,89,1
77.2528632,28.5422688,800,No,No,No,2,3.5,Good,30,0
77.257216,28.530672,600,No,Yes,No,2,3.6,Good,36,1
77.253107,28.542481,400,No,Yes,No,1,3.5,Good,80,1
77.25814059,28.53444508,200,No,No,No,1,3.8,Good,71,0
77.25816473,28.54019601,900,No,Yes,No,2,3.8,Good,492,1
77.25293074,28.54286122,150,No,No,No,1,3.6,Good,94,0
77.2544796,28.5417947,1300,Yes,Yes,No,3,3.6,Good,372,1
77.25427318,28.54195702,500,No,Yes,No,2,3.8,Good,495,1
77.2570837,28.540697,600,No,No,No,2,3.6,Good,91,0
77.25048993,28.54400044,250,No,No,No,1,3.5,Good,60,0
77.25476695,28.5417806,850,No,Yes,No,2,3.5,Good,23,1
77.2510672,28.5446085,350,No,Yes,No,1,2.4,Poor,11,1
77.24908177,28.54347678,400,No,Yes,No,1,2.3,Poor,9,1
77.25578561,28.54201092,400,No,Yes,No,1,2.3,Poor,19,1
77.2071483,28.6809045,300,No,No,No,1,3.3,Average,86,0
77.2061353,28.6778705,250,No,Yes,No,1,2.5,Average,56,1
0.0,0.0,400,No,No,No,1,3.1,Average,10,0
77.2072484,28.6817513,450,No,No,No,1,3.3,Average,82,0
77.197804,28.6823671,650,No,No,No,2,3.3,Average,26,0
77.2048113,28.6820522,300,No,No,No,1,3.4,Average,75,0
77.20841881,28.67991553,800,No,No,No,2,3.1,Average,77,0
77.2066978,28.6819638,450,No,No,No,1,3.4,Average,38,0
77.1953759,28.67940137,700,No,No,No,2,3.4,Average,36,0
77.2012178,28.6834998,1200,Yes,No,No,3,2.9,Average,4,0
77.2048445,28.6839604,500,No,No,No,2,2.8,Average,25,0
77.19552509,28.68010437,400,No,Yes,No,1,3.4,Average,41,1
77.207839,28.6770968,550,No,No,No,2,3.1,Average,69,0
77.1982887,28.6819382,650,No,No,No,2,3.2,Average,69,0
0.0,0.0,800,No,No,No,2,3.3,Average,6,0
77.2064283,28.6824755,150,No,No,No,1,3.3,Average,49,0
77.20048,28.6826214,800,Yes,No,No,2,3.2,Average,145,0
77.2073715,28.6808616,650,No,Yes,No,2,3.3,Average,41,1
77.2050808,28.6821675,400,No,Yes,No,1,2.9,Average,15,1
77.1986842,28.6816581,600,No,Yes,No,2,2.7,Average,109,1
77.199757,28.6823852,300,No,No,No,1,2.7,Average,41,0
77.20695868,28.6815983,400,No,No,No,1,3.2,Average,28,0
77.1890553,28.6780077,750,No,No,No,2,3.4,Average,21,0
77.2084945,28.6798964,800,No,No,No,2,3.4,Average,21,0
77.2080453,28.6786891,300,No,No,No,1,3.3,Average,53,0
77.1999533,28.6799319,550,No,Yes,No,2,3.3,Average,145,1
77.2029247,28.675602,600,No,No,No,2,3.1,Average,24,0
77.2034689,28.6826461,200,No,No,No,1,3.5,Good,12,0
77.2075063,28.6806976,150,No,No,No,1,3.9,Good,55,0
77.1963486,28.6772166,300,No,No,No,1,3.8,Good,36,0
77.20744444,28.68100278,250,No,Yes,No,1,3.6,Good,108,1
77.208375,28.680111,250,No,Yes,No,1,3.7,Good,151,1
77.201128,28.6787442,550,No,No,No,2,3.6,Good,91,0
77.2012178,28.6834998,650,No,Yes,No,2,3.7,Good,393,1
77.20738649,28.6809212,250,No,No,No,1,3.9,Good,72,0
77.2082938,28.67999,400,No,Yes,No,1,3.8,Good,167,1
77.2083148,28.679521,200,No,Yes,No,1,3.7,Good,20,1
77.2062459,28.6826835,250,No,No,No,1,3.5,Good,61,0
77.2027451,28.6763014,200,No,No,No,1,3.8,Good,83,0
77.2066539,28.6779587,200,No,No,No,1,3.6,Good,62,0
77.208147,28.680957,300,No,Yes,No,1,3.7,Good,58,1
77.1987024,28.6812887,100,No,No,No,1,3.7,Good,116,0
0.0,0.0,600,Yes,No,No,2,3.5,Good,21,0
77.20720008,28.68121151,500,No,No,No,2,3.5,Good,133,0
77.206069,28.6778732,200,No,No,No,1,3.9,Good,150,0
77.2074165,28.6814952,400,No,No,No,1,3.6,Good,261,0
77.1992414,28.6822359,50,No,No,No,1,3.7,Good,131,0
77.2075961,28.6808854,300,No,No,No,1,3.7,Good,234,0
77.2030146,28.6802681,800,No,Yes,No,2,3.5,Good,85,1
77.2006788,28.6812987,150,No,No,No,1,3.5,Good,36,0
77.20699288,28.68162389,500,No,Yes,No,2,3.8,Good,115,1
77.208225,28.6796019,500,No,Yes,No,2,3.5,Good,143,1
77.1934017,28.6709291,400,No,No,No,1,3.5,Good,47,0
77.20392846,28.68086237,950,No,Yes,Yes,2,3.8,Good,41,1
77.2012628,28.6835489,1900,Yes,No,No,3,3.6,Good,346,0
77.2033739,28.6825417,150,No,No,No,1,3.9,Good,223,0
77.2054401,28.6777235,300,No,No,No,1,3.5,Good,97,0
77.173372,28.720838,500,No,Yes,No,2,3.6,Good,24,1
77.2083451,28.6801444,300,No,Yes,No,1,3.6,Good,25,1
77.2051282,28.6776821,100,No,Yes,No,1,3.5,Good,15,1
77.2047215,28.6839245,600,Yes,Yes,No,2,4.2,Very Good,300,1
0.0,0.0,400,No,No,No,1,4.0,Very Good,108,0
77.07889594,28.51647834,700,No,No,No,2,3.1,Average,59,0
77.0784756,28.5161533,600,No,Yes,No,2,3.3,Average,36,1
77.14673806,28.66228784,600,No,No,No,2,3.1,Average,62,0
77.14636557,28.66223077,450,No,Yes,No,1,3.4,Average,44,1
77.14383926,28.66439777,100,No,No,No,1,4.1,Very Good,187,0
77.29406979,28.65678454,350,No,No,No,1,3.2,Average,11,0
77.29405772,28.65676424,450,No,Yes,No,1,3.2,Average,27,1
77.3054936,28.6511682,350,No,No,No,1,3.4,Average,33,0
77.3027743,28.6534064,300,No,No,No,1,3.4,Average,32,0
0.0,0.0,200,No,No,No,1,3.3,Average,11,0
77.3050378,28.6515495,550,No,No,No,2,3.3,Average,87,0
77.3047359,28.649656,850,Yes,Yes,No,2,2.6,Average,192,1
77.3024918,28.6475149,1000,Yes,No,No,3,3.4,Average,232,0
77.3070793,28.6520694,1300,No,Yes,No,3,3.2,Average,177,1
77.303195,28.6486474,1500,Yes,No,No,3,3.2,Average,286,0
77.302196,28.6484654,800,Yes,Yes,No,2,3.6,Good,306,1
77.3090365,28.6537039,1000,No,Yes,No,3,3.5,Good,63,1
77.3031754,28.6479181,800,Yes,No,No,2,3.5,Good,159,0
77.304534,28.6601143,800,Yes,No,No,2,3.7,Good,28,0
77.3051329,28.6509065,400,No,No,No,1,3.5,Good,40,0
77.3079592,28.6528252,1600,Yes,Yes,No,3,3.7,Good,213,1
77.3094489,28.654069,1150,Yes,Yes,No,3,3.7,Good,160,1
77.3023084,28.6492275,250,No,No,No,1,3.8,Good,300,0
77.3011095,28.6461321,1300,No,No,No,3,3.8,Good,248,0
77.3062599,28.6594593,250,No,No,No,1,3.6,Good,109,0
77.3029072,28.6480355,750,Yes,No,No,2,3.5,Good,132,0
77.3023672,28.6484283,250,No,No,No,1,4.0,Very Good,95,0
77.3020809,28.6467421,300,No,Yes,No,1,4.0,Very Good,292,1
77.1952884,28.646476,500,No,No,No,2,2.8,Average,39,0
77.1919642,28.6470539,250,No,No,No,1,3.4,Average,68,0
77.18920413,28.65456149,200,No,No,No,1,2.9,Average,92,0
77.18937848,28.64779259,800,Yes,No,No,2,3.4,Average,51,0
77.1872922,28.6458903,1100,Yes,Yes,No,3,3.2,Average,142,1
77.1968947,28.64590801,450,No,No,No,1,2.6,Average,21,0
77.1875617,28.6457369,450,No,Yes,No,1,2.5,Average,71,1
77.1889094,28.6576903,600,No,Yes,No,2,3.2,Average,71,1
77.1868879,28.6458068,600,No,Yes,No,2,3.4,Average,122,1
77.1899106,28.6448625,700,No,No,No,2,3.0,Average,39,0
77.19380312,28.65824145,700,No,No,No,2,3.4,Average,43,0
77.1892688,28.6467961,400,No,Yes,No,1,3.4,Average,38,1
77.19036754,28.65432847,400,No,Yes,No,1,2.7,Average,39,1
77.1838779,28.6455636,700,No,Yes,No,2,3.1,Average,73,1
77.20330585,28.65947151,200,No,No,No,1,2.9,Average,10,0
77.18858656,28.64356644,500,No,Yes,No,2,2.7,Average,32,1
77.1870226,28.6457749,150,No,No,No,1,2.9,Average,36,0
77.19397243,28.65203681,450,No,No,No,1,3.3,Average,36,0
77.18398858,28.64837929,750,Yes,Yes,No,2,3.1,Average,134,1
77.1912316,28.649189,350,No,No,No,1,3.3,Average,55,0
77.19076987,28.64568939,600,No,No,No,2,2.9,Average,90,0
77.19484482,28.65377446,500,No,No,No,2,3.2,Average,60,0
77.1877414,28.6464708,400,No,No,No,1,2.7,Average,47,0
77.1962767,28.6494371,300,No,No,No,1,3.4,Average,43,0
77.1894036,28.6462267,350,No,No,No,1,3.3,Average,236,0
77.18532767,28.64555639,1100,Yes,Yes,No,3,2.6,Average,31,1
77.18557075,28.64546136,700,No,Yes,No,2,2.5,Average,38,1
77.1904368,28.6478036,800,Yes,No,No,2,3.1,Average,123,0
77.20225945,28.65795725,150,No,No,No,1,2.8,Average,9,0
77.1919134,28.6473123,350,No,No,No,1,3.3,Average,70,0
77.1924134,28.6484406,550,No,No,No,2,3.4,Average,114,0
77.19053082,28.65404367,550,No,No,No,2,2.7,Average,56,0
77.190378,28.645475,600,No,Yes,No,2,3.1,Average,247,1
77.1888196,28.6434385,450,No,Yes,No,1,3.1,Average,90,1
77.18850777,28.64772433,900,Yes,No,No,2,2.7,Average,84,0
77.1892688,28.6467961,650,No,Yes,No,2,3.3,Average,93,1
77.19650377,28.64966566,650,No,Yes,Yes,2,3.4,Average,44,1
77.1882805,28.6471494,400,No,No,No,1,3.0,Average,27,0
77.1886399,28.6470942,750,Yes,Yes,No,2,2.7,Average,68,1
77.18888596,28.64335635,400,No,Yes,No,1,3.3,Average,23,1
77.19822,28.6488288,1400,Yes,No,No,3,3.2,Average,30,0
77.19013385,28.65432818,500,No,Yes,No,2,2.5,Average,69,1
77.1923236,28.6504028,350,No,No,No,1,2.6,Average,41,0
77.18873441,28.6436297,400,No,Yes,No,1,3.4,Average,36,1
77.1904368,28.6478036,400,No,No,No,1,3.6,Good,179,0
0.0,0.0,450,No,No,No,1,3.5,Good,22,0
77.20037386,28.65492631,650,No,Yes,No,2,3.7,Good,456,1
77.18920581,28.64902483,900,Yes,Yes,No,2,3.6,Good,43,1
77.19041716,28.64350406,200,No,Yes,No,1,3.7,Good,120,1
77.18855,28.6471752,700,No,Yes,No,2,3.8,Good,230,1
77.18687464,28.64575501,300,No,Yes,No,1,3.5,Good,26,1
77.1941204,28.6521871,600,No,Yes,No,2,3.5,Good,27,1
77.19434593,28.65306658,50,No,No,No,1,3.6,Good,35,0
